passage_id,book,model_key,model_name,s_f1,s_f2,s_f3,s_f4,i_f1,i_f2,i_f3,i_f4,delta_f1,delta_f2,delta_f3,delta_f4,efs,weight_mode
fahrenheit_045,fahrenheit,gemma,gemma3:4b,0.48445,1.0,0.160853,0.502513,0.3715,1.0,0.40474,0.578035,0.11295,0.0,-0.243887,-0.075522,-0.7153393315246073,learned
fahrenheit_046,fahrenheit,gemma,gemma3:4b,0.48995,1.0,0.292353,1.570681,0.4531,1.0,0.3342,0.505051,0.03685,0.0,-0.041847,1.06563,0.14110500217746458,learned
fahrenheit_047,fahrenheit,gemma,gemma3:4b,0.4791,1.0,0.34409,0.0,0.4866,1.0,0.56388,1.694915,-0.0075,0.0,-0.21979,-1.694915,-1.0510102271612956,learned
fahrenheit_048,fahrenheit,gemma,gemma3:4b,0.4268,1.0,0.188,2.564103,0.3404,1.0,0.205675,1.960784,0.0864,0.0,-0.017675,0.603319,0.10399264562461971,learned
fahrenheit_049,fahrenheit,gemma,gemma3:4b,0.357,1.0,0.6983,0.0,0.36375,1.0,0.35294,0.591716,-0.00675,0.0,0.34536,-0.591716,0.8586943366940796,learned
iron_heel_000,iron_heel,gemma,gemma3:4b,0.4868,1.0,0.689367,1.30719,0.4734,1.0,0.58634,0.0,0.0134,0.0,0.103027,1.30719,0.6182390005493159,learned
iron_heel_001,iron_heel,gemma,gemma3:4b,0.4736,1.0,0.321633,1.123596,0.49495,1.0,0.79718,1.117318,-0.02135,0.0,-0.475547,0.006278,-1.3819365143411262,learned
iron_heel_002,iron_heel,gemma,gemma3:4b,0.49545,1.0,0.568556,0.561798,0.33525,1.0,0.46892,1.522843,0.1602,0.0,0.099636,-0.961045,0.07208892373665063,learned
iron_heel_003,iron_heel,gemma,gemma3:4b,0.41025,1.0,0.278087,1.219512,0.24695,1.0,0.47615,0.746269,0.1633,0.0,-0.198063,0.473243,-0.4438043457444505,learned
iron_heel_004,iron_heel,gemma,gemma3:4b,0.41125,1.0,0.25444,0.0,0.3393,1.0,0.47894,0.568182,0.07195,0.0,-0.2245,-0.568182,-0.782880435558782,learned
iron_heel_005,iron_heel,gemma,gemma3:4b,0.4721,1.0,0.441067,2.380952,0.46855,1.0,0.51858,1.117318,0.00355,0.0,-0.077513,1.263634,0.08225201388772743,learned
iron_heel_006,iron_heel,gemma,gemma3:4b,0.03895,1.0,0.659917,0.574713,0.4638,1.0,0.493375,1.621622,-0.42485,0.0,0.166542,-1.046909,0.18640948273163538,learned
iron_heel_007,iron_heel,gemma,gemma3:4b,0.38585,1.0,0.260915,2.312139,0.45765,1.0,0.45702,1.025641,-0.0718,0.0,-0.196105,1.286498,-0.2642808161326614,learned
iron_heel_008,iron_heel,gemma,gemma3:4b,0.47745,1.0,0.380267,0.0,0.4842,1.0,0.65778,0.0,-0.00675,0.0,-0.277513,0.0,-0.8067639301562782,learned
iron_heel_009,iron_heel,gemma,gemma3:4b,0.3715,1.0,0.121845,3.314917,0.4359,1.0,0.36354,2.094241,-0.0644,0.0,-0.241695,1.220676,-0.4119497816283167,learned
iron_heel_010,iron_heel,gemma,gemma3:4b,0.46745,1.0,0.327486,0.657895,0.49025,1.0,0.58905,1.428571,-0.0228,0.0,-0.261564,-0.770676,-0.9493218137967689,learned
iron_heel_011,iron_heel,gemma,gemma3:4b,0.37595,1.0,0.28287,0.598802,0.418,1.0,0.3683,1.149425,-0.04205,0.0,-0.08543,-0.550623,-0.38618926230304124,learned
iron_heel_012,iron_heel,gemma,gemma3:4b,0.2657,1.0,0.2228,0.531915,0.4708,1.0,0.57055,0.645161,-0.2051,0.0,-0.34775,-0.113246,-1.0583510112660952,learned
iron_heel_013,iron_heel,gemma,gemma3:4b,0.3102,1.0,0.27632,2.030457,0.4902,1.0,0.6527,0.675676,-0.18,0.0,-0.37638,1.354781,-0.7822673487441568,learned
iron_heel_014,iron_heel,gemma,gemma3:4b,0.48525,1.0,0.354433,1.675978,0.0987,1.0,0.300867,1.025641,0.38655,0.0,0.053566,0.650337,0.3526968401135796,learned
iron_heel_015,iron_heel,gemma,gemma3:4b,0.25,1.0,0.239025,0.0,0.47865,1.0,0.5684,1.315789,-0.22865,0.0,-0.329375,-1.315789,-1.2995570456241463,learned
iron_heel_016,iron_heel,gemma,gemma3:4b,0.4464,1.0,0.503233,1.020408,0.401,1.0,0.39094,0.520833,0.0454,0.0,0.112293,0.499575,0.45215209901437514,learned
iron_heel_017,iron_heel,gemma,gemma3:4b,0.49235,1.0,0.654443,0.0,0.36345,1.0,0.36416,0.512821,0.1289,0.0,0.290283,-0.512821,0.7316002128536887,learned
iron_heel_018,iron_heel,gemma,gemma3:4b,0.24535,1.0,0.23474,2.173913,0.31245,1.0,0.46864,1.075269,-0.0671,0.0,-0.2339,1.098644,-0.4192326970735296,learned
iron_heel_019,iron_heel,gemma,gemma3:4b,0.47795,1.0,0.312123,1.06383,0.4708,1.0,0.62774,0.515464,0.00715,0.0,-0.315617,0.548366,-0.7827938659653119,learned
iron_heel_020,iron_heel,gemma,gemma3:4b,0.4871,1.0,0.443936,2.105263,0.47585,1.0,0.50574,1.149425,0.01125,0.0,-0.061804,0.955838,0.05387057700105327,learned
iron_heel_021,iron_heel,gemma,gemma3:4b,0.2467,1.0,0.318017,0.512821,0.22225,1.0,0.63494,0.555556,0.02445,0.0,-0.316923,-0.042735,-0.9284658757992381,learned
iron_heel_022,iron_heel,gemma,gemma3:4b,0.11315,1.0,0.3478,0.537634,0.49335,1.0,0.7859,0.555556,-0.3802,0.0,-0.4381,-0.017922,-1.3153296626628315,learned
iron_heel_023,iron_heel,gemma,gemma3:4b,0.48295,1.0,0.412714,1.470588,0.4849,1.0,0.611,0.0,-0.00195,0.0,-0.198286,1.470588,-0.21882243345536462,learned
iron_heel_024,iron_heel,gemma,gemma3:4b,0.05185,1.0,0.340818,1.485149,0.37895,1.0,0.41934,2.380952,-0.3271,0.0,-0.078522,-0.895803,-0.4788186801491776,learned
iron_heel_025,iron_heel,gemma,gemma3:4b,0.36345,1.0,0.306314,0.689655,0.47565,1.0,0.46544,0.520833,-0.1122,0.0,-0.159126,0.168822,-0.4325309733045043,learned
iron_heel_026,iron_heel,gemma,gemma3:4b,0.425,1.0,0.1671,0.609756,0.4879,1.0,0.65952,0.546448,-0.0629,0.0,-0.49242,0.063308,-1.4212907072240837,learned
iron_heel_027,iron_heel,gemma,gemma3:4b,0.48705,1.0,0.481629,2.873563,0.4923,1.0,0.66124,1.840491,-0.00525,0.0,-0.179611,1.033072,-0.2712206790802638,learned
iron_heel_028,iron_heel,gemma,gemma3:4b,0.46155,1.0,0.426062,2.325581,0.4965,1.0,0.77366,0.0,-0.03495,0.0,-0.347598,2.325581,-0.4481108499752081,learned
iron_heel_029,iron_heel,gemma,gemma3:4b,0.0386,1.0,0.116677,0.505051,0.10115,1.0,0.555325,2.702703,-0.06255,0.0,-0.438648,-2.197652,-1.8144416563872157,learned
iron_heel_030,iron_heel,gemma,gemma3:4b,0.4279,1.0,0.342983,0.5,0.47755,1.0,0.50038,1.142857,-0.04965,0.0,-0.157397,-0.642857,-0.6184088430241325,learned
iron_heel_031,iron_heel,gemma,gemma3:4b,0.2264,1.0,0.268557,1.796407,0.0129,1.0,0.310725,1.960784,0.2135,0.0,-0.042168,-0.164377,-0.140837387123601,learned
iron_heel_032,iron_heel,gemma,gemma3:4b,0.48485,1.0,0.352378,0.0,0.45685,1.0,0.65038,1.204819,0.028,0.0,-0.298002,-1.204819,-1.1555149795221054,learned
iron_heel_033,iron_heel,gemma,gemma3:4b,0.4862,1.0,0.318867,0.502513,0.4733,1.0,0.5085,0.520833,0.0129,0.0,-0.189633,-0.01832,-0.5539668630484434,learned
iron_heel_034,iron_heel,gemma,gemma3:4b,0.125,1.0,0.46755,0.75188,0.10115,1.0,0.6017,1.069519,0.02385,0.0,-0.13415,-0.317639,-0.4644298963444457,learned
iron_heel_035,iron_heel,gemma,gemma3:4b,0.2193,1.0,0.191453,1.111111,0.11315,1.0,0.407175,0.735294,0.10615,0.0,-0.215722,0.375817,-0.5245491892029533,learned
iron_heel_036,iron_heel,gemma,gemma3:4b,0.1591,1.0,0.26747,1.129944,0.43125,1.0,0.44388,1.840491,-0.27215,0.0,-0.17641,-0.710547,-0.7125800116586924,learned
iron_heel_037,iron_heel,gemma,gemma3:4b,0.29975,1.0,0.26493,2.259887,0.4037,1.0,0.4843,0.510204,-0.10395,0.0,-0.21937,1.749683,-0.22256222556930222,learned
iron_heel_038,iron_heel,gemma,gemma3:4b,0.49105,1.0,0.302389,2.824859,0.49375,1.0,0.65354,1.442308,-0.0027,0.0,-0.351151,1.382551,-0.6843109352950448,learned
iron_heel_039,iron_heel,gemma,gemma3:4b,0.4822,1.0,0.283022,0.0,0.2553,1.0,0.68934,0.512821,0.2269,0.0,-0.406318,-0.512821,-1.2818812311138286,learned
iron_heel_040,iron_heel,gemma,gemma3:4b,0.07155,1.0,0.1533,0.515464,0.4812,1.0,0.55542,0.606061,-0.40965,0.0,-0.40212,-0.090597,-1.2314564799472811,learned
iron_heel_041,iron_heel,gemma,gemma3:4b,0.4074,1.0,0.42706,1.818182,0.42955,1.0,0.571875,0.0,-0.02215,0.0,-0.144815,1.818182,0.018909873462950255,learned
iron_heel_042,iron_heel,gemma,gemma3:4b,0.3953,1.0,0.3295,0.0,0.33525,1.0,0.41686,0.588235,0.06005,0.0,-0.08736,-0.588235,-0.3906108795863309,learned
iron_heel_043,iron_heel,gemma,gemma3:4b,0.43205,1.0,0.2922,0.0,0.47115,1.0,0.61546,2.247191,-0.0391,0.0,-0.32326,-2.247191,-1.488944627105211,learned
iron_heel_044,iron_heel,gemma,gemma3:4b,0.3982,1.0,0.24952,1.020408,0.4329,1.0,0.37924,0.518135,-0.0347,0.0,-0.12972,0.502273,-0.25825728605702375,learned
iron_heel_045,iron_heel,gemma,gemma3:4b,0.4745,1.0,0.20103,0.0,0.45305,1.0,0.37872,1.282051,0.02145,0.0,-0.17769,-1.282051,-0.8254776770333283,learned
iron_heel_046,iron_heel,gemma,gemma3:4b,0.463,1.0,0.243444,2.97619,0.17985,1.0,0.3201,1.485149,0.28315,0.0,-0.076656,1.491041,0.16826818653956416,learned
iron_heel_047,iron_heel,gemma,gemma3:4b,0.4214,1.0,0.31015,3.703704,0.494,1.0,0.7124,1.123596,-0.0726,0.0,-0.40225,2.580108,-0.5488174305720994,learned
iron_heel_048,iron_heel,gemma,gemma3:4b,0.44285,1.0,0.2657,0.0,0.1806,1.0,0.23134,1.111111,0.26225,0.0,0.03436,-1.111111,-0.14366091828859578,learned
iron_heel_049,iron_heel,gemma,gemma3:4b,0.4252,1.0,0.44739,0.0,0.468,1.0,0.52282,0.507614,-0.0428,0.0,-0.07543,-0.507614,-0.34676800284794485,learned
time_machine_000,time_machine,gemma,gemma3:4b,0.4157,1.0,0.31992,0.540541,0.4957,1.0,0.77554,1.069519,-0.08,0.0,-0.45562,-0.528978,-1.4600438391819588,learned
time_machine_001,time_machine,gemma,gemma3:4b,0.42765,1.0,0.294686,0.526316,0.4898,1.0,0.5999,0.574713,-0.06215,0.0,-0.305214,-0.048397,-0.9045872085446328,learned
time_machine_002,time_machine,gemma,gemma3:4b,0.33285,1.0,0.185146,0.0,0.4882,1.0,0.54378,1.257862,-0.15535,0.0,-0.358634,-1.257862,-1.3630577811299336,learned
time_machine_003,time_machine,gemma,gemma3:4b,0.15225,1.0,0.239012,0.555556,0.0386,1.0,0.27832,0.510204,0.11365,0.0,-0.039308,0.045352,-0.09166535465063133,learned
time_machine_004,time_machine,gemma,gemma3:4b,0.44415,1.0,0.383514,1.530612,0.47065,1.0,0.38504,0.990099,-0.0265,0.0,-0.001526,0.540513,0.12422373688689974,learned
time_machine_005,time_machine,gemma,gemma3:4b,0.4814,1.0,0.177757,0.515464,0.44425,1.0,0.34298,0.526316,0.03715,0.0,-0.165223,-0.010852,-0.47879751545640103,learned
time_machine_006,time_machine,gemma,gemma3:4b,0.41665,1.0,0.203845,1.081081,0.49015,1.0,0.6959,0.613497,-0.0735,0.0,-0.492055,0.467584,-1.32306991721161,learned
time_machine_007,time_machine,gemma,gemma3:4b,0.2117,1.0,0.077911,1.257862,0.4511,1.0,0.4459,0.574713,-0.2394,0.0,-0.367989,0.683149,-0.9270957946624313,learned
time_machine_008,time_machine,gemma,gemma3:4b,0.45895,1.0,0.316231,0.0,0.48145,1.0,0.5165,0.534759,-0.0225,0.0,-0.200269,-0.534759,-0.7139263094706275,learned
time_machine_009,time_machine,gemma,gemma3:4b,0.2787,1.0,0.148518,1.734104,0.48285,1.0,0.61582,0.636943,-0.20415,0.0,-0.467302,1.097161,-1.1114042461852902,learned
time_machine_010,time_machine,gemma,gemma3:4b,0.1161,1.0,0.422333,0.520833,0.3238,1.0,0.290033,1.104972,-0.2077,0.0,0.1323,-0.584139,0.2213498313247136,learned
time_machine_011,time_machine,gemma,gemma3:4b,0.20195,1.0,0.101946,0.485437,0.436,1.0,0.727025,1.360544,-0.23405,0.0,-0.625079,-0.875107,-2.0519447554830315,learned
time_machine_012,time_machine,gemma,gemma3:4b,0.3089,1.0,0.201644,1.183432,0.1806,1.0,0.234425,1.428571,0.1283,0.0,-0.032781,-0.245139,-0.14180984437098293,learned
time_machine_013,time_machine,gemma,gemma3:4b,0.27495,1.0,0.230436,0.0,0.42775,1.0,0.463833,0.458716,-0.1528,0.0,-0.233397,-0.458716,-0.8048495728569889,learned
time_machine_014,time_machine,gemma,gemma3:4b,0.4015,1.0,0.177912,0.0,0.45005,1.0,0.57888,1.25,-0.04855,0.0,-0.400968,-1.25,-1.4733147043970685,learned
time_machine_015,time_machine,gemma,gemma3:4b,0.49675,1.0,0.513733,1.734104,0.4495,1.0,0.4067,1.807229,0.04725,0.0,0.107033,-0.073125,0.2979040232897055,learned
time_machine_016,time_machine,gemma,gemma3:4b,0.1508,1.0,0.277864,1.578947,0.2958,1.0,0.40854,1.052632,-0.145,0.0,-0.130676,0.526315,-0.26634492145863053,learned
time_machine_017,time_machine,gemma,gemma3:4b,0.2188,1.0,0.318975,1.086957,0.4824,1.0,0.62272,0.518135,-0.2636,0.0,-0.303745,0.568822,-0.7707151600129438,learned
time_machine_018,time_machine,gemma,gemma3:4b,0.0871,1.0,0.078992,0.555556,0.064,1.0,0.21176,0.0,0.0231,0.0,-0.132768,0.555556,-0.24831957099597937,learned
time_machine_019,time_machine,gemma,gemma3:4b,0.41495,1.0,0.343293,0.546448,0.48735,1.0,0.5713,1.734104,-0.0724,0.0,-0.228007,-1.187656,-0.9581844311630819,learned
time_machine_020,time_machine,gemma,gemma3:4b,0.38075,1.0,0.20965,2.684564,0.148,1.0,0.311475,2.877698,0.23275,0.0,-0.101825,-0.193134,-0.31916188027875647,learned
time_machine_021,time_machine,gemma,gemma3:4b,0.4696,1.0,0.18332,1.04712,0.4847,1.0,0.55512,1.123596,-0.0151,0.0,-0.3718,-0.076476,-1.1000624643666754,learned
time_machine_022,time_machine,gemma,gemma3:4b,0.466,1.0,0.119008,1.020408,0.2611,1.0,0.28538,0.0,0.2049,0.0,-0.166372,1.020408,-0.2145944442570483,learned
time_machine_023,time_machine,gemma,gemma3:4b,0.48315,1.0,0.338471,1.030928,0.17765,1.0,0.4268,1.058201,0.3055,0.0,-0.088329,-0.027273,-0.23230323545234322,learned
time_machine_024,time_machine,gemma,gemma3:4b,0.4835,1.0,0.184685,0.0,0.41125,1.0,0.368675,1.298701,0.07225,0.0,-0.18399,-1.298701,-0.8426862622995861,learned
time_machine_025,time_machine,gemma,gemma3:4b,0.3753,1.0,0.219225,1.257862,0.455,1.0,0.57326,1.041667,-0.0797,0.0,-0.354035,0.216195,-0.9838787386477122,learned
time_machine_026,time_machine,gemma,gemma3:4b,0.48945,1.0,0.271308,0.438596,0.38785,1.0,0.55618,0.0,0.1016,0.0,-0.284872,0.438596,-0.7106123572698249,learned
time_machine_027,time_machine,gemma,gemma3:4b,0.47945,1.0,0.217636,1.5625,0.49585,1.0,0.75084,1.342282,-0.0164,0.0,-0.533204,0.220218,-1.4969262271178312,learned
time_machine_028,time_machine,gemma,gemma3:4b,0.4531,1.0,0.314129,1.273885,0.28075,1.0,0.3925,0.529101,0.17235,0.0,-0.078371,0.744784,-0.029244536088168238,learned
time_machine_029,time_machine,gemma,gemma3:4b,0.23105,1.0,0.150458,0.574713,0.418,1.0,0.37326,0.595238,-0.18695,0.0,-0.222802,-0.020525,-0.6710544821581417,learned
time_machine_030,time_machine,gemma,gemma3:4b,0.43465,1.0,0.283653,0.510204,0.42405,1.0,0.31574,0.0,0.0106,0.0,-0.032087,0.510204,0.03184101339245356,learned
time_machine_031,time_machine,gemma,gemma3:4b,0.3548,1.0,0.1418,0.584795,0.148,1.0,0.33678,1.010101,0.2068,0.0,-0.19498,-0.425306,-0.6487834458393373,learned
time_machine_032,time_machine,gemma,gemma3:4b,0.22485,1.0,0.242625,0.671141,0.492,1.0,0.72838,0.574713,-0.26715,0.0,-0.485755,0.096428,-1.4145355260326575,learned
time_machine_033,time_machine,gemma,gemma3:4b,0.35995,1.0,0.172656,0.888889,0.08895,1.0,0.18114,0.540541,0.271,0.0,-0.008484,0.348348,0.0874008272273035,learned
time_machine_034,time_machine,gemma,gemma3:4b,0.492,1.0,0.36172,1.724138,0.47465,1.0,0.5249,0.0,0.01735,0.0,-0.16318,1.724138,-0.053291475498314256,learned
time_machine_035,time_machine,gemma,gemma3:4b,0.4155,1.0,0.423237,0.0,0.10115,1.0,0.21792,0.520833,0.31435,0.0,0.205317,-0.520833,0.5016070367682337,learned
time_machine_036,time_machine,gemma,gemma3:4b,0.48675,1.0,0.3684,0.0,0.3715,1.0,0.30962,0.555556,0.11525,0.0,0.05878,-0.555556,0.047398209656704715,learned
time_machine_037,time_machine,gemma,gemma3:4b,0.26705,1.0,0.299381,0.966184,0.49215,1.0,0.59335,1.775148,-0.2251,0.0,-0.293969,-0.808964,-1.0732055652520733,learned
time_machine_038,time_machine,gemma,gemma3:4b,0.475,1.0,0.283144,2.01005,0.45645,1.0,0.50188,1.554404,0.01855,0.0,-0.218736,0.455646,-0.5227640735661131,learned
time_machine_039,time_machine,gemma,gemma3:4b,0.44665,1.0,0.37665,1.657459,0.092,1.0,0.4692,2.453988,0.35465,0.0,-0.09255,-0.796529,-0.4265106498409581,learned
time_machine_040,time_machine,gemma,gemma3:4b,0.2176,1.0,0.172673,0.621118,0.48355,1.0,0.5935,2.173913,-0.26595,0.0,-0.420827,-1.552795,-1.6265541682016378,learned
time_machine_041,time_machine,gemma,gemma3:4b,0.4198,1.0,0.217189,1.578947,0.23965,1.0,0.42018,1.058201,0.18015,0.0,-0.202991,0.520746,-0.4448723506240879,learned
time_machine_042,time_machine,gemma,gemma3:4b,0.3141,1.0,0.178986,1.428571,0.41715,1.0,0.6049,0.0,-0.10305,0.0,-0.425914,1.428571,-0.9004366008495315,learned
time_machine_043,time_machine,gemma,gemma3:4b,0.3505,1.0,0.4328,1.960784,0.4287,1.0,0.599,0.549451,-0.0782,0.0,-0.1662,1.411333,-0.14773117945054348,learned
time_machine_044,time_machine,gemma,gemma3:4b,0.38135,1.0,0.162323,1.176471,0.24445,1.0,0.520525,1.829268,0.1369,0.0,-0.358202,-0.652797,-1.1852323944697507,learned
time_machine_045,time_machine,gemma,gemma3:4b,0.2794,1.0,0.27219,0.529101,0.46625,1.0,0.482475,0.613497,-0.18685,0.0,-0.210285,-0.084396,-0.6502063131089203,learned
time_machine_046,time_machine,gemma,gemma3:4b,0.48655,1.0,0.260785,0.0,0.1366,1.0,0.44562,1.129944,0.34995,0.0,-0.184835,-1.129944,-0.776056913954989,learned
time_machine_047,time_machine,gemma,gemma3:4b,0.4786,1.0,0.31269,1.648352,0.4814,1.0,0.5968,1.538462,-0.0028,0.0,-0.28411,0.10989,-0.7988251453666293,learned
time_machine_048,time_machine,gemma,gemma3:4b,0.3766,1.0,0.247308,0.995025,0.0258,1.0,0.65296,0.549451,0.3508,0.0,-0.405652,0.445574,-1.034544920696454,learned
time_machine_049,time_machine,gemma,gemma3:4b,0.4422,1.0,0.154814,0.520833,0.43125,1.0,0.30262,0.543478,0.01095,0.0,-0.147806,-0.022645,-0.43372164174569616,learned
we_000,we,gemma,gemma3:4b,0.4218,1.0,0.360312,1.775148,0.47865,1.0,0.55735,3.759398,-0.05685,0.0,-0.197038,-1.98425,-1.0602168182094422,learned
we_001,we,gemma,gemma3:4b,0.48055,1.0,0.447562,2.116402,0.49245,1.0,0.70272,0.520833,-0.0119,0.0,-0.255158,1.595569,-0.354654109326911,learned
we_002,we,gemma,gemma3:4b,0.14545,1.0,0.323111,0.529101,0.44785,1.0,0.4601,1.052632,-0.3024,0.0,-0.136989,-0.523531,-0.5556921666455904,learned
we_003,we,gemma,gemma3:4b,0.4674,1.0,0.62114,0.75188,0.37805,1.0,0.46884,0.520833,0.08935,0.0,0.1523,0.231047,0.5075548973423619,learned
we_004,we,gemma,gemma3:4b,0.35215,1.0,0.317892,2.162162,0.47545,1.0,0.4709,0.0,-0.1233,0.0,-0.153008,2.162162,0.06846600199625719,learned
we_005,we,gemma,gemma3:4b,0.282,1.0,0.26392,0.564972,0.27115,1.0,0.32792,1.886792,0.01085,0.0,-0.064,-1.32182,-0.5059816583065003,learned
we_006,we,gemma,gemma3:4b,0.4916,1.0,0.5741,0.0,0.418,1.0,0.3799,0.990099,0.0736,0.0,0.1942,-0.990099,0.3309494814604036,learned
we_007,we,gemma,gemma3:4b,0.39675,1.0,0.333367,0.0,0.2202,1.0,0.5882,1.754386,0.17655,0.0,-0.254833,-1.754386,-1.1486392092081632,learned
we_008,we,gemma,gemma3:4b,0.3786,1.0,0.235478,1.538462,0.1366,1.0,0.36812,0.480769,0.242,0.0,-0.132642,1.057693,-0.10380932978767676,learned
we_009,we,gemma,gemma3:4b,0.4832,1.0,0.5621,2.797203,0.26035,1.0,0.3538,0.549451,0.22285,0.0,0.2083,2.247752,1.173740230609695,learned
we_010,we,gemma,gemma3:4b,0.23985,1.0,0.12265,3.125,0.3404,1.0,0.40148,0.531915,-0.10055,0.0,-0.27883,2.593085,-0.1899969305044813,learned
we_011,we,gemma,gemma3:4b,0.3434,1.0,0.142275,1.621622,0.46435,1.0,0.49102,0.552486,-0.12095,0.0,-0.348745,1.069136,-0.7654333924035288,learned
we_012,we,gemma,gemma3:4b,0.4445,1.0,0.3589,2.604167,0.36345,1.0,0.230625,0.632911,0.08105,0.0,0.128275,1.971256,0.8597731232938794,learned
we_013,we,gemma,gemma3:4b,0.45155,1.0,0.215825,1.807229,0.3953,1.0,0.26758,1.030928,0.05625,0.0,-0.051755,0.776301,0.043985020544645315,learned
we_014,we,gemma,gemma3:4b,0.143,1.0,0.089954,0.0,0.45765,1.0,0.4967,0.598802,-0.31465,0.0,-0.406746,-0.598802,-1.3587732577789378,learned
we_015,we,gemma,gemma3:4b,0.0322,1.0,0.116317,1.694915,0.31845,1.0,0.268425,2.580645,-0.28625,0.0,-0.152108,-0.88573,-0.6859831558228664,learned
we_016,we,gemma,gemma3:4b,0.3562,1.0,0.3637,0.0,0.0653,1.0,0.45574,0.512821,0.2909,0.0,-0.09204,-0.512821,-0.36253878041310533,learned
we_017,we,gemma,gemma3:4b,0.16,1.0,0.19445,2.162162,0.21075,1.0,0.51474,1.030928,-0.05075,0.0,-0.32029,1.131234,-0.6605944344261756,learned
we_018,we,gemma,gemma3:4b,0.36255,1.0,0.288571,1.098901,0.48815,1.0,0.68958,1.716738,-0.1256,0.0,-0.401009,-0.617837,-1.327619294025887,learned
we_019,we,gemma,gemma3:4b,0.4457,1.0,0.44185,0.564972,0.4458,1.0,0.5152,0.0,-0.0001,0.0,-0.07335,0.564972,-0.07578822453634226,learned
we_020,we,gemma,gemma3:4b,0.1396,1.0,0.18132,1.129944,0.4158,1.0,0.320475,0.0,-0.2762,0.0,-0.139155,1.129944,-0.1575675188530249,learned
we_021,we,gemma,gemma3:4b,0.1472,1.0,0.193114,1.95122,0.4158,1.0,0.48136,1.069519,-0.2686,0.0,-0.288246,0.881701,-0.6501769501012099,learned
we_022,we,gemma,gemma3:4b,0.4526,1.0,0.398875,1.142857,0.4934,1.0,0.54748,1.025641,-0.0408,0.0,-0.148605,0.117216,-0.4072910754842149,learned
we_023,we,gemma,gemma3:4b,0.0376,1.0,0.312571,1.219512,0.08585,1.0,0.20216,0.492611,-0.04825,0.0,0.110411,0.726901,0.4924528949557141,learned
we_024,we,gemma,gemma3:4b,0.37895,1.0,0.37878,0.574713,0.05135,1.0,0.39072,0.0,0.3276,0.0,-0.01194,0.574713,0.13808816461755596,learned
we_025,we,gemma,gemma3:4b,0.4416,1.0,0.201743,0.0,0.4348,1.0,0.47594,1.015228,0.0068,0.0,-0.274197,-1.015228,-1.0424455937913135,learned
we_026,we,gemma,gemma3:4b,0.37865,1.0,0.3325,1.136364,0.2294,1.0,0.57142,1.612903,0.14925,0.0,-0.23892,-0.476539,-0.7946820187567049,learned
we_027,we,gemma,gemma3:4b,0.44335,1.0,0.1935,2.762431,0.27005,1.0,0.25916,0.5,0.1733,0.0,-0.06566,2.262431,0.3765357503521339,learned
we_028,we,gemma,gemma3:4b,0.4624,1.0,0.3019,1.630435,0.3592,1.0,0.4751,4.046243,0.1032,0.0,-0.1732,-2.415808,-1.0796540538402446,learned
we_029,we,gemma,gemma3:4b,0.4871,1.0,0.207023,0.609756,0.3986,1.0,0.57016,1.086957,0.0885,0.0,-0.363137,-0.477201,-1.161793773656002,learned
we_030,we,gemma,gemma3:4b,0.35015,1.0,0.4286,2.352941,0.4201,1.0,0.41276,0.0,-0.06995,0.0,0.01584,2.352941,0.6106627770988707,learned
we_031,we,gemma,gemma3:4b,0.398,1.0,0.218536,0.558659,0.47425,1.0,0.602225,0.598802,-0.07625,0.0,-0.383689,-0.040143,-1.1319506338015684,learned
we_032,we,gemma,gemma3:4b,0.0866,1.0,0.213367,1.639344,0.0258,1.0,0.4861,1.863354,0.0608,0.0,-0.272733,-0.22401,-0.8404802902284394,learned
we_033,we,gemma,gemma3:4b,0.4675,1.0,0.17979,1.675978,0.4882,1.0,0.6359,0.970874,-0.0207,0.0,-0.45611,0.705104,-1.1556097407782064,learned
we_034,we,gemma,gemma3:4b,0.4323,1.0,0.258362,1.298701,0.1664,1.0,0.3279,0.970874,0.2659,0.0,-0.069538,0.327827,-0.0954423293631705,learned
we_035,we,gemma,gemma3:4b,0.2294,1.0,0.236643,4.232804,0.47445,1.0,0.67575,0.568182,-0.24505,0.0,-0.439107,3.664622,-0.40979228045587646,learned
we_036,we,gemma,gemma3:4b,0.4881,1.0,0.386925,0.543478,0.4531,1.0,0.413925,0.714286,0.035,0.0,-0.027,-0.170808,-0.11639048544682346,learned
we_037,we,gemma,gemma3:4b,0.08965,1.0,0.199958,1.507538,0.42875,1.0,0.3822,0.5,-0.3391,0.0,-0.182242,1.007538,-0.3188232208001396,learned
we_038,we,gemma,gemma3:4b,0.367,1.0,0.218625,0.628931,0.11315,1.0,0.21525,1.351351,0.25385,0.0,0.003375,-0.72242,-0.14006572945884857,learned
we_039,we,gemma,gemma3:4b,0.2325,1.0,0.212767,1.948052,0.42365,1.0,0.23962,0.543478,-0.19115,0.0,-0.026853,1.404574,0.24396188104943325,learned
we_040,we,gemma,gemma3:4b,0.4727,1.0,0.226615,0.540541,0.44425,1.0,0.33886,0.520833,0.02845,0.0,-0.112245,0.019708,-0.31836843461518166,learned
we_041,we,gemma,gemma3:4b,0.49225,1.0,0.632825,1.242236,0.4559,1.0,0.44222,0.520833,0.03635,0.0,0.190605,0.721403,0.7326074492659951,learned
